Phone_number,Password,Book_version,Quiz data
9000000031,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000032,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000033,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000034,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000035,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000036,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000037,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000038,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000039,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000040,123456,/v4/,"{""custom_data"":"""",""attempt"":[{""id"":""622223919844ef396391e88b"",""chapter"":""Compare characters in the story"",""difficulty"":""Medium"",""blooms"":""Analysing"",""attempted"":true,""correct"":true,""timeSpent"":15.399999999999999,""thinkTime"":[{""id"":""A"",""time"":14.2}]},{""id"":""622223919844ef396391e88a"",""chapter"":""Compare characters in the story"",""difficulty"":""Hard"",""blooms"":""Analysing"",""attempted"":true,""correct"":false,""timeSpent"":2.8,""thinkTime"":[{""id"":""B"",""time"":1.6}]},{""id"":""622223919844ef396391e887"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2.2,""thinkTime"":[{""id"":""B"",""time"":1.2}]},{""id"":""622223919844ef396391e888"",""chapter"":""Find facts from the story"",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":2,""thinkTime"":[{""id"":""A"",""time"":1}]},{""id"":""622223919844ef396391e889"",""chapter"":""Compare characters in the story"",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.5,""thinkTime"":[{""id"":""B"",""time"":2}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":1,""noOfQuestions"":5},""evaluatedScore"":1},""quizType"":""eosq"""
9000000041,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000042,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000043,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000044,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000045,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000046,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000047,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000048,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000049,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
9000000050,123456,/v3/,"{""custom_data"":"""",""attempt"":[{""id"":""622223a29844ef396391e8ab"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Remembering"",""attempted"":true,""correct"":false,""timeSpent"":3.9,""thinkTime"":[{""id"":""A"",""time"":2.3}]},{""id"":""622223a29844ef396391e8ae"",""chapter"":""Find facts in a story."",""difficulty"":""Easy"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":3.6,""thinkTime"":[{""id"":""C"",""time"":1.5}]},{""id"":""622223a29844ef396391e8af"",""chapter"":""Find facts in a story."",""difficulty"":""Hard"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":2.5,""thinkTime"":[{""id"":""A"",""time"":1.2}]},{""id"":""622223a29844ef396391e8ac"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":6.8999999999999995,""thinkTime"":[{""id"":""D"",""time"":0.8}]},{""id"":""622223a29844ef396391e8ad"",""chapter"":""Find facts in a story."",""difficulty"":""Medium"",""blooms"":""Understanding"",""attempted"":true,""correct"":false,""timeSpent"":8.7,""thinkTime"":[{""id"":""A"",""time"":6.6}]}],""evaluated_score"":"""",""info"":{""attemptedQuestions"":5,""correctedQuestions"":0,""noOfQuestions"":5},""evaluatedScore"":0},""quizType"":""eosq"""
